personal_id,vaccine_intention_jan,vaccine_intention_jul,p_2m_infected,p_2m_acquaintance_infected,p_2m_hospital_if_infect_self,p_2m_infected_and_pass_on,nervous_month,depressed_month,calm_month,gloomy_month,happy_month,covid_health_concern,covid_vaccine_effective,covid_vaccine_safe,covid_test_comply,work_status_social assistance,work_status_employed,work_status_retired,work_status_student or trainee,work_status_unemployed,infection_diagnosed_no,infection_diagnosed_unsure,support_current_measures,support_possible_measures,work_status_employed:hours_workplace,work_status_employed:hours_home,trust_gov,contact_older_people,subj_effect_measures,compliance_measures,subj_effect_behav_proven,subj_effect_behav_unproven,comply_curfew_self_yes,comply_curfew_self_no,comply_curfew_self_yes:comply_bc_civic,comply_curfew_self_yes:comply_bc_fear_punished,comply_curfew_self_yes:comply_bc_protect_self,comply_curfew_self_yes:comply_bc_protect_close,comply_curfew_self_yes:comply_bc_protect_all,comply_curfew_self_yes:comply_bc_high_risk,comply_curfew_self_no:disobey_bc_freedom,comply_curfew_self_no:disobey_bc_not_punish,comply_curfew_self_no:disobey_bc_unjustified,comply_curfew_self_no:disobey_bc_obligations,comply_curfew_self_no:disobey_bc_ineffective,comply_curfew_self_no:disobey_bc_unaffected,comply_curfew_self_no:disobey_bc_bored,n_contacts_personal,n_contacts_distanced,change_contacts_personal,change_contacts_distanced,loneliness,approp_gov_medical,approp_gov_restrict_public_life,approp_gov_econ_mitigation,approp_gov_communication,health_comparison_6m,concerns,avoidance_determined,avoidance_determined:avoidance_score,age,hh_members,hh_children,location_urban,edu_4,net_income,civil_status_Married,civil_status_Divorced,civil_status_Widow or widower,civil_status_Separated,profession_higher_academic,profession_higher_supervisory,profession_intermediate_academic,profession_intermediate_supervisory,profession_other_mental,profession_semiskilled_manual_work,profession_skilled_manual,profession_unskilled_manual_work,gender_male,"origin_First generation foreign, Western background","origin_First generation foreign, non-western background","origin_Second generation foreign, Western background","origin_Second generation foreign, non-western background",news_interest,political_interest,parties_not_care,ppl_no_influence,politically_able,understand_pol_issues,how_rightwing
869826,0.0,0.0,50.0,50.0,10.0,50.0,1,1,5,1,5,1,1,2,0.0,0,1,0,0,0,1,0,5,16,6.0,0.0,3.0,1.0,30.0,3.0,23.0,5.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,3.0,3.0,-6.0,3.0,2.0,3.0,3.0,3.0,8.0,1.0,1.5,30.0,2.0,0.0,4.0,3.0,1800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0
869848,100.0,100.0,50.0,50.0,10.0,50.0,1,1,5,1,5,5,5,3,100.0,0,1,0,0,0,1,0,10,17,0.0,32.0,4.0,1.0,29.0,4.0,22.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,2.0,4.0,-5.0,2.0,2.0,3.0,3.0,3.0,10.0,1.0,1.0,61.0,4.0,2.0,4.0,4.0,2673.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0
869857,80.0,80.0,50.0,50.0,30.0,20.0,1,3,5,3,4,3,4,3,50.0,0,0,0,0,0,1,0,8,15,0.0,0.0,3.0,1.0,28.0,2.0,22.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,2.0,5.0,-4.0,4.0,3.0,2.0,3.0,3.0,10.0,1.0,2.5,63.0,2.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,4.0
869937,100.0,100.0,50.0,50.0,80.0,50.0,2,2,5,3,5,5,4,2,100.0,0,0,1,0,0,1,0,9,15,0.0,0.0,5.0,4.0,35.0,4.0,24.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,10.0,2.0,4.0,-3.0,2.0,4.0,4.0,4.0,3.0,20.0,1.0,1.0,73.0,2.0,0.0,4.0,3.0,1000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,1.0,1.0,5.0
869999,100.0,100.0,80.0,80.0,0.0,50.0,3,1,4,2,4,5,5,2,100.0,0,1,0,0,0,1,0,9,23,40.0,10.0,4.0,1.0,21.0,2.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,20.0,1.0,4.0,-6.0,3.0,4.0,5.0,3.0,3.0,13.0,1.0,2.3333333333333335,38.0,5.0,3.0,4.0,4.0,3300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,6.0
870016,100.0,100.0,50.0,100.0,20.0,50.0,4,1,3,3,3,5,5,4,100.0,0,1,0,0,0,0,0,10,19,36.0,24.0,4.0,1.0,34.0,4.0,20.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0,4.0,-2.0,3.0,3.0,3.0,3.0,3.0,16.0,1.0,2.0,50.0,3.0,1.0,4.0,3.0,2575.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,6.0
870068,100.0,100.0,50.0,80.0,50.0,50.0,3,1,4,2,3,5,5,3,100.0,0,0,0,0,1,1,0,9,22,0.0,0.0,4.0,1.0,32.0,4.0,22.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,20.0,1.0,3.0,-3.0,3.0,3.0,2.0,3.0,3.0,22.0,1.0,1.6666666666666667,46.0,1.0,0.0,5.0,4.0,2884.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,7.0
870098,99.0,99.0,20.0,25.0,10.0,19.0,2,1,5,2,6,5,5,4,99.0,0,1,0,0,0,1,0,9,16,0.0,36.0,4.0,2.0,32.0,5.0,23.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,5.0,-5.0,3.0,3.0,4.0,3.0,3.0,12.0,1.0,1.6666666666666667,44.0,1.0,0.0,2.0,4.0,3325.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,2.0
870108,99.0,99.0,30.0,2.0,15.0,10.0,1,1,4,1,3,5,5,3,100.0,0,0,1,0,0,1,0,8,14,0.0,0.0,4.0,5.0,34.0,3.0,22.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,1.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,16.0,1.0,2.0,74.0,1.0,0.0,2.0,4.0,2300.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0
870217,0.0,50.0,40.0,50.0,30.0,40.0,2,2,5,1,5,4,4,2,95.0,0,1,0,0,0,1,0,10,22,0.0,28.0,4.0,1.0,32.0,4.0,21.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,11.0,1.0,2.0,-6.0,3.0,3.0,2.0,3.0,3.0,15.0,1.0,2.0,42.0,4.0,2.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,6.0
870254,100.0,100.0,50.0,50.0,50.0,50.0,1,1,4,1,5,5,5,3,100.0,1,0,0,0,0,1,0,7,12,0.0,0.0,1.0,1.0,21.0,3.0,18.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,2.0,-6.0,3.0,3.0,3.0,3.0,3.0,11.0,1.0,0.0,56.0,1.0,0.0,4.0,1.0,1250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,10.0
870318,16.0,23.0,40.0,30.0,0.0,30.0,3,3,3,3,3,4,3,3,50.0,0,0,0,0,1,1,0,9,19,0.0,0.0,4.0,4.0,26.0,3.0,19.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,18.0,2.0,4.0,-6.0,2.0,3.0,3.0,2.0,3.0,17.0,1.0,3.0,34.0,1.0,0.0,5.0,3.0,1716.6186301627095,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,1.0,1.0,4.0
870327,100.0,100.0,50.0,50.0,50.0,50.0,1,1,4,2,5,4,4,4,100.0,0,1,0,0,0,1,0,10,20,38.0,0.0,4.0,1.0,34.0,3.0,23.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,-5.0,3.0,2.0,3.0,3.0,3.0,12.0,1.0,2.5,58.0,2.0,0.0,5.0,3.0,1856.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,2.0
870373,0.0,0.0,50.0,50.0,50.0,50.0,2,2,4,1,3,2,2,4,100.0,0,0,0,0,0,1,0,10,14,0.0,0.0,3.0,1.0,21.0,3.0,18.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,3.0,-4.0,2.0,1.0,2.0,3.0,3.0,10.0,0.0,0.0,54.0,3.0,1.0,5.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,5.0
870385,100.0,100.0,40.0,60.0,70.0,40.0,1,1,5,1,5,5,5,2,100.0,0,0,1,0,0,1,0,9,12,0.0,0.0,3.0,1.0,31.0,4.0,21.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,1.0,3.0,-6.0,3.0,3.0,3.0,3.0,3.0,15.0,1.0,2.3333333333333335,69.0,2.0,0.0,2.0,4.0,1600.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0
870410,25.0,50.0,10.0,40.0,10.0,10.0,2,1,5,1,5,5,4,4,100.0,0,0,1,0,0,1,0,8,15,0.0,0.0,5.0,2.0,30.0,3.0,24.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,2.0,3.0,-3.0,3.0,3.0,3.0,3.0,5.0,16.0,1.0,1.0,66.0,2.0,0.0,2.0,4.0,2200.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0
870425,0.0,35.0,75.0,75.0,20.0,75.0,6,5,2,4,2,4,1,1,100.0,0,1,0,0,0,1,0,7,15,45.0,1.0,2.0,3.0,28.0,4.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,2.0,3.0,-4.0,2.0,4.0,1.0,2.0,3.0,26.0,1.0,2.0,42.0,4.0,2.0,1.0,4.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,6.0
870465,50.0,75.0,0.0,100.0,10.0,50.0,1,1,4,1,6,3,4,1,100.0,0,1,0,0,0,1,0,7,16,36.0,0.0,5.0,1.0,34.0,2.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,4.0,-6.0,3.0,3.0,3.0,2.0,3.0,8.0,1.0,0.0,45.0,2.0,0.0,4.0,3.0,2000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,4.0
870480,100.0,100.0,2.0,50.0,10.0,1.0,1,2,4,3,3,5,5,3,100.0,0,0,1,0,0,1,0,9,12,0.0,0.0,5.0,3.0,26.0,4.0,21.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,2.0,4.0,-5.0,3.0,3.0,3.0,3.0,3.0,12.0,1.0,1.3333333333333333,72.0,1.0,0.0,2.0,4.0,2600.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,6.0
870486,80.0,80.0,10.0,20.0,60.0,10.0,3,4,2,4,2,4,3,2,100.0,0,0,1,0,0,1,0,12,16,0.0,0.0,4.0,3.0,34.0,3.0,22.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,1.0,3.0,-4.0,2.0,2.0,1.0,3.0,2.0,18.0,1.0,2.0,78.0,2.0,0.0,2.0,2.0,1250.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,5.0
870504,100.0,100.0,20.0,30.0,10.0,10.0,2,2,4,2,5,5,4,4,90.0,0,0,1,0,0,1,0,7,12,0.0,0.0,3.0,4.0,25.0,3.0,20.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,10.0,15.0,1.0,4.0,-4.0,1.0,4.0,1.0,3.0,3.0,16.0,1.0,3.0,80.0,1.0,0.0,5.0,4.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,1.0,6.0
870510,75.0,99.0,50.0,50.0,50.0,50.0,2,2,4,3,4,4,4,3,50.0,0,1,0,0,0,1,0,9,20,0.0,32.0,4.0,2.0,28.0,3.0,19.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,2.0,4.0,-5.0,4.0,4.0,4.0,4.0,3.0,20.0,1.0,2.0,40.0,4.0,2.0,5.0,4.0,1650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,4.0
870520,100.0,100.0,10.0,25.0,50.0,50.0,3,1,4,3,3,5,5,4,75.0,0,0,1,0,0,1,0,11,19,0.0,0.0,4.0,1.0,27.0,3.0,18.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,4.0,1.0,3.0,-6.0,4.0,3.0,2.0,3.0,3.0,13.0,1.0,2.0,73.0,2.0,0.0,4.0,2.0,2291.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,8.0
870599,50.0,50.0,0.0,0.0,0.0,0.0,2,1,5,1,5,3,3,2,70.0,0,0,1,0,0,0,0,8,14,0.0,0.0,2.0,2.0,25.0,3.0,19.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,15.0,2.0,3.0,-6.0,4.0,4.0,4.0,3.0,2.0,7.0,1.0,1.5,71.0,1.0,0.0,4.0,3.0,1753.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0
870620,100.0,100.0,80.0,60.0,100.0,60.0,2,2,4,2,5,5,5,5,100.0,0,0,1,0,0,1,0,8,17,0.0,0.0,4.0,2.0,27.0,3.0,17.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,4.0,4.0,-1.0,4.0,3.0,3.0,4.0,3.0,14.0,1.0,1.0,84.0,1.0,0.0,1.0,2.0,1930.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,7.0
870623,5.0,100.0,8.0,10.0,5.0,10.0,2,1,5,2,4,5,4,2,100.0,0,1,0,0,0,1,0,8,19,0.0,26.0,4.0,1.0,32.0,3.0,22.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.0,2.0,4.0,-6.0,3.0,3.0,2.0,3.0,3.0,15.0,1.0,1.0,54.0,3.0,1.0,5.0,4.0,2140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,4.0
870690,99.0,99.0,40.0,40.0,20.0,40.0,2,1,5,1,5,4,4,4,50.0,0,0,1,0,0,1,0,8,12,0.0,0.0,4.0,1.0,28.0,3.0,18.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,4.0,-4.0,3.0,4.0,2.0,2.0,3.0,15.0,1.0,0.6666666666666666,65.0,2.0,0.0,4.0,2.0,656.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,3.0
870700,20.0,80.0,25.0,80.0,10.0,15.0,2,1,4,2,4,3,2,2,100.0,0,1,0,0,0,1,0,9,14,24.0,0.0,4.0,3.0,24.0,2.0,19.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,10.0,1.0,4.0,-4.0,3.0,3.0,3.0,3.0,3.0,7.0,1.0,1.6666666666666667,42.0,5.0,2.0,3.0,4.0,1745.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,7.0
870727,70.0,70.0,30.0,30.0,20.0,30.0,3,2,4,2,4,4,4,3,85.0,0,1,0,0,0,1,0,9,17,0.0,24.0,4.0,3.0,27.0,4.0,19.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,40.0,2.0,4.0,-5.0,3.0,3.0,3.0,3.0,3.0,18.0,1.0,2.0,54.0,4.0,2.0,2.0,4.0,3000.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,1.0,1.0,6.0
870767,20.0,20.0,1.0,0.0,0.0,0.0,1,1,6,1,3,3,3,3,20.0,0,0,1,0,0,1,0,11,19,0.0,0.0,1.0,1.0,28.0,2.0,16.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,4.0,5.0,5.0,3.0,11.0,0.0,0.0,73.0,1.0,0.0,4.0,3.0,2180.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,10.0
870819,5.0,5.0,30.0,30.0,10.0,30.0,3,2,4,2,4,3,2,3,20.0,1,0,0,0,0,1,0,9,20,0.0,0.0,3.0,1.0,32.0,3.0,21.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,2.0,4.0,-5.0,3.0,3.0,3.0,3.0,1.0,21.0,1.0,2.3333333333333335,31.0,3.0,1.0,4.0,2.0,934.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,5.0
870904,100.0,100.0,50.0,50.0,40.0,50.0,1,1,5,1,5,5,5,2,99.0,0,0,1,0,0,1,0,10,19,0.0,0.0,3.0,5.0,19.0,3.0,17.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,3.0,3.0,-6.0,3.0,3.0,3.0,3.0,3.0,18.0,1.0,2.0,66.0,2.0,0.0,1.0,3.0,800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,1.0,1.0,4.0
870928,90.0,100.0,10.0,20.0,5.0,5.0,1,1,5,2,4,4,4,3,90.0,0,1,0,0,0,1,0,9,17,0.0,32.0,4.0,2.0,29.0,4.0,20.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,2.0,4.0,-5.0,3.0,3.0,3.0,3.0,3.0,11.0,1.0,2.0,61.0,2.0,0.0,4.0,4.0,2750.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,1.0,2.0
870938,100.0,100.0,10.0,50.0,0.0,0.0,2,2,4,2,4,4,4,4,100.0,0,0,1,0,0,1,0,14,17,0.0,0.0,2.0,5.0,29.0,4.0,21.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,3.0,4.0,-3.0,3.0,2.0,3.0,3.0,2.0,13.0,1.0,3.0,75.0,2.0,0.0,4.0,3.0,1495.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,3.0
870962,100.0,100.0,50.0,50.0,50.0,50.0,2,1,5,2,5,5,5,5,100.0,0,0,1,0,0,1,0,9,11,0.0,0.0,3.0,3.0,30.0,3.0,21.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,1.0,4.0,-6.0,3.0,4.0,2.0,2.0,3.0,15.0,1.0,1.0,70.0,2.0,0.0,1.0,2.0,1250.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,5.0
871011,60.0,70.0,30.0,0.0,30.0,30.0,3,3,3,3,3,4,4,3,100.0,0,0,1,0,0,1,0,9,13,0.0,0.0,5.0,3.0,27.0,3.0,22.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,5.0,1.0,3.0,3.0,3.0,3.0,3.0,20.0,1.0,3.0,68.0,2.0,0.0,1.0,2.0,1030.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,2.0
871020,90.0,100.0,50.0,50.0,70.0,70.0,1,1,6,6,5,4,4,5,90.0,0,0,1,0,0,1,0,10,24,0.0,0.0,4.0,4.0,32.0,3.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,2.0,2.0,-2.0,2.0,2.0,4.0,4.0,3.0,10.0,1.0,0.0,73.0,2.0,0.0,2.0,4.0,2377.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,7.0
871084,80.0,80.0,30.0,50.0,30.0,60.0,1,1,5,1,4,5,4,4,90.0,0,0,0,0,0,1,0,8,6,0.0,0.0,2.0,5.0,22.0,0.0,20.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,1.0,3.0,-6.0,3.0,3.0,3.0,3.0,3.0,7.0,0.0,0.0,63.0,2.0,0.0,2.0,3.0,500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,2.0
871102,100.0,100.0,0.0,100.0,0.0,0.0,1,1,6,1,5,5,5,5,100.0,0,0,1,0,0,0,0,11,17,0.0,0.0,4.0,3.0,31.0,3.0,22.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,19.0,4.0,4.0,-5.0,3.0,3.0,3.0,2.0,2.0,14.0,1.0,3.0,72.0,2.0,0.0,3.0,3.0,2100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,5.0
